Date,A/D-line
2020-01-02,92346.0
2020-01-03,92135.0
2020-01-06,92178.0
2020-01-07,92067.0
2020-01-08,92254.0
2020-01-09,92501.0
2020-01-10,92386.0
2020-01-13,92648.0
2020-01-14,92682.0
2020-01-15,92791.0
2020-01-16,93174.0
2020-01-17,93308.0
2020-01-21,93231.0
2020-01-22,93207.0
2020-01-23,93321.0
2020-01-24,92988.0
2020-01-27,92599.0
2020-01-28,92926.0
2020-01-29,92828.0
2020-01-30,92924.0
2020-01-31,92488.0
2020-02-03,92728.0
2020-02-04,93069.0
2020-02-05,93378.0
2020-02-06,93354.0
2020-02-07,93123.0
2020-02-10,93330.0
2020-02-11,93568.0
2020-02-12,93791.0
2020-02-13,93806.0
2020-02-14,93850.0
2020-02-18,93716.0
2020-02-19,93817.0
2020-02-20,93832.0
2020-02-21,93596.0
2020-02-24,93128.0
2020-02-25,92654.0
2020-02-26,92394.0
2020-02-27,91930.0
2020-02-28,91679.0
2020-03-02,92117.0
2020-03-03,91709.0
2020-03-04,92160.0
2020-03-05,91708.0
2020-03-06,91380.0
2020-03-09,90904.0
2020-03-10,91346.0
2020-03-11,90871.0
2020-03-12,90377.0
2020-03-13,90847.0
2020-03-16,90369.0
2020-03-17,90671.0
2020-03-18,90287.0
2020-03-19,90333.0
2020-03-20,90002.0
2020-03-23,89715.0
2020-03-24,90189.0
2020-03-25,90399.0
2020-03-26,90837.0
2020-03-27,90491.0
2020-03-30,90777.0
2020-03-31,90500.0
2020-04-01,90056.0
2020-04-02,90234.0
2020-04-03,89981.0
2020-04-06,90457.0
2020-04-07,90557.0
2020-04-08,91011.0
2020-04-09,91266.0
2020-04-13,90964.0
2020-04-14,91324.0
2020-04-15,90902.0
2020-04-16,90882.0
2020-04-17,91318.0
2020-04-20,90975.0
2020-04-21,90532.0
2020-04-22,90853.0
2020-04-23,90885.0
2020-04-24,91211.0
2020-04-27,91585.0
2020-04-28,91738.0
2020-04-29,92023.0
2020-04-30,91664.0
2020-05-01,91227.0
2020-05-04,91232.0
2020-05-05,91393.0
2020-05-06,91146.0
2020-05-07,91415.0
2020-05-08,91809.0
2020-05-11,91629.0
2020-05-12,91214.0
2020-05-13,90825.0
2020-05-14,91090.0
2020-05-15,91139.0
2020-05-18,91565.0
2020-05-19,91264.0
2020-05-20,91592.0
2020-05-21,91394.0
2020-05-22,91440.0
2020-05-26,91748.0
2020-05-27,92098.0
2020-05-28,92023.0
2020-05-29,92003.0
2020-06-01,92196.0
2020-06-02,92474.0
2020-06-03,92797.0
2020-06-04,92785.0
2020-06-05,93196.0
2020-06-08,93480.0
2020-06-09,93110.0
2020-06-10,92827.0
2020-06-11,92333.0
2020-06-12,92643.0
2020-06-15,92489.0
2020-06-16,92913.0
2020-06-17,92732.0
2020-06-18,92697.0
2020-06-19,92495.0
2020-06-22,92518.0
2020-06-23,92538.0
2020-06-24,92083.0
2020-06-25,92345.0
2020-06-26,91967.0
2020-06-29,92359.0
2020-06-30,92720.0
2020-07-01,92640.0
2020-07-02,92851.0
2020-07-06,93168.0
2020-07-07,92822.0
2020-07-08,92918.0
2020-07-09,92656.0
2020-07-10,92933.0
2020-07-13,92886.0
2020-07-14,93238.0
2020-07-15,93566.0
2020-07-16,93539.0
2020-07-17,93621.0
2020-07-20,93475.0
2020-07-21,93700.0
2020-07-22,93928.0
2020-07-23,93869.0
2020-07-24,93604.0
2020-07-27,93702.0
2020-07-28,93533.0
2020-07-29,93871.0
2020-07-30,93651.0
2020-07-31,93617.0
2020-08-03,93676.0
2020-08-04,93770.0
2020-08-05,93907.0
2020-08-06,93892.0
2020-08-07,94113.0
2020-08-10,94290.0
2020-08-11,94242.0
2020-08-12,94424.0
2020-08-13,94278.0
2020-08-14,94307.0
2020-08-17,94307.0
2020-08-18,94145.0
2020-08-19,93968.0
2020-08-20,93783.0
2020-08-21,93717.0
2020-08-24,94024.0
2020-08-25,94009.0
2020-08-26,93946.0
2020-08-27,94084.0
2020-08-28,94343.0
2020-08-31,94126.0
2020-09-01,94214.0
2020-09-02,94625.0
2020-09-03,94249.0
2020-09-04,94140.0
2020-09-08,93753.0
2020-09-09,94043.0
2020-09-10,93659.0
2020-09-11,93788.0
2020-09-14,94184.0
2020-09-15,94247.0
2020-09-16,94366.0
2020-09-17,94213.0
2020-09-18,93900.0
2020-09-21,93556.0
2020-09-22,93723.0
2020-09-23,93289.0
2020-09-24,93387.0
2020-09-25,93740.0
2020-09-28,94162.0
2020-09-29,93930.0
2020-09-30,94175.0
2020-10-01,94248.0
2020-10-02,94377.0
2020-10-05,94777.0
2020-10-06,94484.0
2020-10-07,94873.0
2020-10-08,95228.0
2020-10-09,95297.0
2020-10-12,95537.0
2020-10-13,95310.0
2020-10-14,95198.0
2020-10-15,95331.0
2020-10-16,95361.0
2020-10-19,94966.0
2020-10-20,95174.0
2020-10-21,95030.0
2020-10-22,95269.0
2020-10-23,95472.0
2020-10-26,95059.0
2020-10-27,94804.0
2020-10-28,94344.0
2020-10-29,94543.0
2020-10-30,94470.0
2020-11-02,94839.0
2020-11-03,95232.0
2020-11-04,95197.0
2020-11-05,95516.0
2020-11-06,95456.0
2020-11-09,95688.0
2020-11-10,95829.0
2020-11-11,95790.0
2020-11-12,95420.0
2020-11-13,95853.0
2020-11-16,96190.0
2020-11-17,96051.0
2020-11-18,95774.0
2020-11-19,95893.0
2020-11-20,95706.0
2020-11-23,95936.0
2020-11-24,96242.0
2020-11-25,96033.0
2020-11-27,96012.0
2020-11-30,95808.0
2020-12-01,96073.0
2020-12-02,96126.0
2020-12-03,96211.0
2020-12-04,96527.0
2020-12-07,96372.0
2020-12-08,96449.0
2020-12-09,96398.0
2020-12-10,96288.0
2020-12-11,96167.0
2020-12-14,95935.0
2020-12-15,96325.0
2020-12-16,96240.0
2020-12-17,96463.0
2020-12-18,96383.0
2020-12-21,96128.0
2020-12-22,95978.0
2020-12-23,96089.0
2020-12-24,96222.0
2020-12-28,96335.0
2020-12-29,96071.0
2020-12-30,96302.0
2020-12-31,96607.0
2021-01-04,96274.0
2021-01-05,96496.0
2021-01-06,96786.0
2021-01-07,96982.0
2021-01-08,97001.0
2021-01-11,96948.0
2021-01-12,97076.0
2021-01-13,96987.0
2021-01-14,97023.0
2021-01-15,96897.0
2021-01-19,96991.0
2021-01-20,97138.0
2021-01-21,96981.0
2021-01-22,96843.0
2021-01-25,96843.0
2021-01-26,96718.0
2021-01-27,96381.0
2021-01-28,96596.0
2021-01-29,96217.0
2021-02-01,96495.0
2021-02-02,96791.0
2021-02-03,96814.0
2021-02-04,97086.0
2021-02-05,97221.0
2021-02-08,97451.0
2021-02-09,97421.0
2021-02-10,97521.0
2021-02-11,97481.0
2021-02-12,97610.0
2021-02-16,97563.0
2021-02-17,97555.0
2021-02-18,97450.0
2021-02-19,97538.0
2021-02-22,97557.0
2021-02-23,97605.0
2021-02-24,97864.0
2021-02-25,97472.0
2021-02-26,97292.0
2021-03-01,97705.0
2021-03-02,97602.0
2021-03-03,97542.0
2021-03-04,97254.0
2021-03-05,97671.0
2021-03-08,97855.0
2021-03-09,97849.0
2021-03-10,98110.0
2021-03-11,98201.0
2021-03-12,98407.0
2021-03-15,98633.0
2021-03-16,98444.0
2021-03-17,98561.0
2021-03-18,98439.0
2021-03-19,98389.0
2021-03-22,98431.0
2021-03-23,98178.0
2021-03-24,98208.0
2021-03-25,98507.0
2021-03-26,98901.0
2021-03-29,98815.0
2021-03-30,98803.0
2021-03-31,98716.0
2021-04-01,98968.0
2021-04-05,99275.0
2021-04-06,99306.0
2021-04-07,99195.0
2021-04-08,99198.0
2021-04-09,99422.0
2021-04-12,99550.0
2021-04-13,99481.0
2021-04-14,99516.0
2021-04-15,99765.0
2021-04-16,99974.0
2021-04-19,99823.0
2021-04-20,99697.0
2021-04-21,100018.0
2021-04-22,99797.0
2021-04-23,100089.0
2021-04-26,100101.0
2021-04-27,100156.0
2021-04-28,100127.0
2021-04-29,100418.0
2021-04-30,100194.0
2021-05-03,100368.0
2021-05-04,100358.0
2021-05-05,100410.0
2021-05-06,100668.0
2021-05-07,100951.0
2021-05-10,100906.0
2021-05-11,100576.0
2021-05-12,100156.0
2021-05-13,100538.0
2021-05-14,100888.0
2021-05-17,100808.0
2021-05-18,100509.0
2021-05-19,100300.0
2021-05-20,100484.0
2021-05-21,100554.0
2021-05-24,100781.0
2021-05-25,100613.0
2021-05-26,100758.0
2021-05-27,100908.0
2021-05-28,100983.0
2021-06-01,101057.0
2021-06-02,101091.0
2021-06-03,101091.0
2021-06-04,101258.0
2021-06-07,101095.0
2021-06-08,101169.0
2021-06-09,101016.0
2021-06-10,101059.0
